Timestamp,EquipmentId,EngineTemperature,OilPressure
2026-05-09T18:43:21.2298050Z,EQ-3,93.77,42.89
2026-05-09T18:43:31.2298050Z,EQ-4,92.47,49.57
2026-05-09T18:43:41.2298050Z,EQ-3,99.62,41.95
2026-05-09T18:43:51.2298050Z,EQ-3,91.88,41.95
2026-05-09T18:44:01.2298050Z,EQ-4,96.32,42.01
2026-05-09T18:44:11.2298050Z,EQ-3,94.11,42.69
2026-05-09T18:44:21.2298050Z,EQ-1,100.00,49.95
2026-05-09T18:44:31.2298050Z,EQ-1,93.69,48.10
2026-05-09T18:44:41.2298050Z,EQ-1,94.21,49.97
2026-05-09T18:44:51.2298050Z,EQ-4,91.88,44.24
2026-05-09T18:45:01.2298050Z,EQ-1,92.44,43.71
2026-05-09T18:45:11.2298050Z,EQ-3,86.21,43.98
2026-05-09T18:45:21.2298050Z,EQ-1,85.06,49.63
2026-05-09T18:45:31.2298050Z,EQ-3,85.88,46.72
2026-05-09T18:45:41.2298050Z,EQ-2,90.46,46.36
2026-05-09T18:45:51.2298050Z,EQ-2,90.91,45.63
2026-05-09T18:46:01.2298050Z,EQ-2,89.85,42.67
2026-05-09T18:46:11.2298050Z,EQ-1,90.68,42.30
2026-05-09T18:46:21.2298050Z,EQ-3,97.33,48.06
2026-05-09T18:46:31.2298050Z,EQ-3,91.19,41.46
2026-05-09T18:46:41.2298050Z,EQ-1,95.97,41.09
2026-05-09T18:46:51.2298050Z,EQ-2,88.27,46.57
2026-05-09T18:47:01.2298050Z,EQ-2,99.08,43.01
2026-05-09T18:47:11.2298050Z,EQ-2,86.21,43.43
2026-05-09T18:47:21.2298050Z,EQ-1,97.67,41.43
2026-05-09T18:47:31.2298050Z,EQ-4,91.18,41.75
2026-05-09T18:47:41.2298050Z,EQ-2,89.19,45.53
2026-05-09T18:47:51.2298050Z,EQ-1,88.92,40.65
2026-05-09T18:48:01.2298050Z,EQ-3,96.03,43.64
2026-05-09T18:48:11.2298050Z,EQ-1,85.28,41.02
2026-05-09T18:48:21.2298050Z,EQ-4,86.85,41.79
2026-05-09T18:48:31.2298050Z,EQ-1,98.47,47.38
2026-05-09T18:48:41.2298050Z,EQ-3,85.83,40.14
2026-05-09T18:48:51.2298050Z,EQ-1,98.78,46.50
2026-05-09T18:49:01.2298050Z,EQ-1,91.55,43.50
2026-05-09T18:49:11.2298050Z,EQ-3,85.15,48.87
2026-05-09T18:49:21.2298050Z,EQ-1,97.30,48.59
2026-05-09T18:49:31.2298050Z,EQ-2,91.80,40.67
2026-05-09T18:49:41.2298050Z,EQ-4,97.43,43.93
2026-05-09T18:49:51.2298050Z,EQ-3,89.56,44.90
2026-05-09T18:50:01.2298050Z,EQ-2,87.53,42.19
2026-05-09T18:50:11.2298050Z,EQ-4,85.76,44.78
2026-05-09T18:50:21.2298050Z,EQ-2,97.98,45.78
2026-05-09T18:50:31.2298050Z,EQ-1,89.72,42.44
2026-05-09T18:50:41.2298050Z,EQ-1,86.31,44.62
2026-05-09T18:50:51.2298050Z,EQ-2,97.07,45.73
2026-05-09T18:51:01.2298050Z,EQ-1,96.02,41.21
2026-05-09T18:51:11.2298050Z,EQ-4,94.10,48.12
2026-05-09T18:51:21.2298050Z,EQ-2,86.86,49.57
2026-05-09T18:51:31.2298050Z,EQ-4,87.26,45.08
2026-05-09T18:51:41.2298050Z,EQ-4,98.69,49.71
2026-05-09T18:51:51.2298050Z,EQ-2,95.27,44.58
2026-05-09T18:52:01.2298050Z,EQ-3,92.38,45.47
2026-05-09T18:52:11.2298050Z,EQ-3,91.32,48.97
2026-05-09T18:52:21.2298050Z,EQ-2,94.26,49.25
2026-05-09T18:52:31.2298050Z,EQ-3,99.02,42.19
2026-05-09T18:52:41.2298050Z,EQ-2,98.56,42.02
2026-05-09T18:52:51.2298050Z,EQ-1,98.88,45.07
2026-05-09T18:53:01.2298050Z,EQ-2,86.54,47.20
2026-05-09T18:53:11.2298050Z,EQ-3,90.58,45.77
2026-05-09T18:53:21.2298050Z,EQ-3,97.50,47.39
2026-05-09T18:53:31.2298050Z,EQ-2,86.04,46.64
2026-05-09T18:53:41.2298050Z,EQ-3,87.89,48.73
2026-05-09T18:53:51.2298050Z,EQ-3,93.93,40.73
2026-05-09T18:54:01.2298050Z,EQ-4,88.38,42.38
2026-05-09T18:54:11.2298050Z,EQ-1,98.43,46.42
2026-05-09T18:54:21.2298050Z,EQ-4,92.01,44.08
2026-05-09T18:54:31.2298050Z,EQ-3,94.65,44.70
2026-05-09T18:54:41.2298050Z,EQ-4,90.99,42.61
2026-05-09T18:54:51.2298050Z,EQ-3,96.70,45.41
2026-05-09T18:55:01.2298050Z,EQ-4,87.08,46.49
2026-05-09T18:55:11.2298050Z,EQ-4,85.05,41.00
2026-05-09T18:55:21.2298050Z,EQ-1,91.62,42.64
2026-05-09T18:55:31.2298050Z,EQ-2,95.93,42.22
2026-05-09T18:55:41.2298050Z,EQ-2,97.97,42.51
2026-05-09T18:55:51.2298050Z,EQ-2,87.66,41.36
2026-05-09T18:56:01.2298050Z,EQ-2,92.16,45.63
2026-05-09T18:56:11.2298050Z,EQ-3,95.13,40.28
2026-05-09T18:56:21.2298050Z,EQ-3,99.61,48.25
2026-05-09T18:56:31.2298050Z,EQ-3,94.51,49.87
2026-05-09T18:56:41.2298050Z,EQ-2,88.80,49.50
2026-05-09T18:56:51.2298050Z,EQ-1,90.71,48.22
2026-05-09T18:57:01.2298050Z,EQ-3,94.47,47.30
2026-05-09T18:57:11.2298050Z,EQ-1,99.31,47.28
2026-05-09T18:57:21.2298050Z,EQ-3,94.09,42.57
2026-05-09T18:57:31.2298050Z,EQ-3,89.62,44.05
2026-05-09T18:57:41.2298050Z,EQ-1,96.32,44.72
2026-05-09T18:57:51.2298050Z,EQ-1,87.40,45.70
2026-05-09T18:58:01.2298050Z,EQ-2,90.79,47.06
2026-05-09T18:58:11.2298050Z,EQ-4,97.19,48.48
2026-05-09T18:58:21.2298050Z,EQ-1,88.78,48.17
2026-05-09T18:58:31.2298050Z,EQ-3,93.00,40.56
2026-05-09T18:58:41.2298050Z,EQ-1,86.35,43.07
2026-05-09T18:58:51.2298050Z,EQ-1,98.92,45.23
2026-05-09T18:59:01.2298050Z,EQ-2,85.53,46.89
2026-05-09T18:59:11.2298050Z,EQ-2,90.50,48.24
2026-05-09T18:59:21.2298050Z,EQ-3,92.57,41.03
2026-05-09T18:59:31.2298050Z,EQ-4,95.81,42.94
2026-05-09T18:59:41.2298050Z,EQ-2,95.88,42.24
2026-05-09T18:59:51.2298050Z,EQ-1,96.74,48.44
2026-05-09T19:00:01.2298050Z,EQ-2,90.34,42.36
2026-05-09T19:00:11.2298050Z,EQ-2,97.68,48.91
2026-05-09T19:00:21.2298050Z,EQ-1,95.95,41.36
2026-05-09T19:00:31.2298050Z,EQ-3,90.32,42.95
2026-05-09T19:00:41.2298050Z,EQ-3,95.45,46.13
2026-05-09T19:00:51.2298050Z,EQ-4,86.14,41.35
2026-05-09T19:01:01.2298050Z,EQ-3,85.25,45.38
2026-05-09T19:01:11.2298050Z,EQ-4,94.53,40.22
2026-05-09T19:01:21.2298050Z,EQ-1,93.42,43.06
2026-05-09T19:01:31.2298050Z,EQ-4,91.02,40.34
2026-05-09T19:01:41.2298050Z,EQ-4,99.00,41.77
2026-05-09T19:01:51.2298050Z,EQ-4,94.95,42.81
2026-05-09T19:02:01.2298050Z,EQ-1,98.30,40.19
2026-05-09T19:02:11.2298050Z,EQ-1,91.21,40.30
2026-05-09T19:02:21.2298050Z,EQ-4,85.70,48.88
2026-05-09T19:02:31.2298050Z,EQ-4,93.93,49.68
2026-05-09T19:02:41.2298050Z,EQ-2,99.24,46.90
2026-05-09T19:02:51.2298050Z,EQ-4,87.00,48.35
2026-05-09T19:03:01.2298050Z,EQ-2,96.96,44.50
2026-05-09T19:03:11.2298050Z,EQ-3,93.80,42.17
2026-05-09T19:03:21.2298050Z,EQ-2,89.24,45.12
2026-05-09T19:03:31.2298050Z,EQ-3,99.46,42.34
2026-05-09T19:03:41.2298050Z,EQ-2,99.18,49.69
2026-05-09T19:03:51.2298050Z,EQ-1,92.68,43.65
2026-05-09T19:04:01.2298050Z,EQ-4,90.37,46.82
2026-05-09T19:04:11.2298050Z,EQ-4,95.70,42.02
2026-05-09T19:04:21.2298050Z,EQ-4,91.97,44.09
2026-05-09T19:04:31.2298050Z,EQ-1,91.85,41.44
2026-05-09T19:04:41.2298050Z,EQ-2,88.72,49.97
2026-05-09T19:04:51.2298050Z,EQ-4,93.15,40.18
2026-05-09T19:05:01.2298050Z,EQ-4,86.87,40.60
2026-05-09T19:05:11.2298050Z,EQ-4,87.20,46.15
2026-05-09T19:05:21.2298050Z,EQ-2,87.67,44.77
2026-05-09T19:05:31.2298050Z,EQ-2,94.21,47.38
2026-05-09T19:05:41.2298050Z,EQ-2,86.81,42.31
2026-05-09T19:05:51.2298050Z,EQ-2,92.22,46.86
2026-05-09T19:06:01.2298050Z,EQ-2,98.86,48.77
2026-05-09T19:06:11.2298050Z,EQ-2,96.62,49.66
2026-05-09T19:06:21.2298050Z,EQ-4,87.22,49.76
2026-05-09T19:06:31.2298050Z,EQ-3,97.76,42.16
2026-05-09T19:06:41.2298050Z,EQ-3,91.74,41.93
2026-05-09T19:06:51.2298050Z,EQ-2,87.61,43.46
2026-05-09T19:07:01.2298050Z,EQ-2,92.39,40.89
2026-05-09T19:07:11.2298050Z,EQ-1,95.38,47.40
2026-05-09T19:07:21.2298050Z,EQ-3,94.94,44.47
2026-05-09T19:07:31.2298050Z,EQ-1,93.12,45.45
2026-05-09T19:07:41.2298050Z,EQ-2,99.45,47.91
2026-05-09T19:07:51.2298050Z,EQ-4,87.07,45.01
2026-05-09T19:08:01.2298050Z,EQ-2,92.17,49.64
2026-05-09T19:08:11.2298050Z,EQ-3,90.21,45.38
2026-05-09T19:08:21.2298050Z,EQ-3,94.31,42.76
2026-05-09T19:08:31.2298050Z,EQ-2,89.78,43.88
2026-05-09T19:08:41.2298050Z,EQ-1,90.66,40.17
2026-05-09T19:08:51.2298050Z,EQ-1,94.09,44.27
2026-05-09T19:09:01.2298050Z,EQ-2,91.90,47.59
2026-05-09T19:09:11.2298050Z,EQ-3,98.56,40.54
2026-05-09T19:09:21.2298050Z,EQ-1,85.84,42.23
2026-05-09T19:09:31.2298050Z,EQ-4,94.96,44.84
2026-05-09T19:09:41.2298050Z,EQ-2,89.38,44.98
2026-05-09T19:09:51.2298050Z,EQ-3,98.14,45.40
2026-05-09T19:10:01.2298050Z,EQ-4,97.35,40.41
2026-05-09T19:10:11.2298050Z,EQ-2,96.72,44.89
2026-05-09T19:10:21.2298050Z,EQ-1,93.13,46.19
2026-05-09T19:10:31.2298050Z,EQ-2,90.72,42.46
2026-05-09T19:10:41.2298050Z,EQ-3,95.17,42.04
2026-05-09T19:10:51.2298050Z,EQ-4,89.50,47.98
2026-05-09T19:11:01.2298050Z,EQ-4,96.77,49.10
2026-05-09T19:11:11.2298050Z,EQ-1,99.03,41.41
2026-05-09T19:11:21.2298050Z,EQ-4,97.88,48.75
2026-05-09T19:11:31.2298050Z,EQ-4,93.45,47.54
2026-05-09T19:11:41.2298050Z,EQ-1,86.19,43.24
2026-05-09T19:11:51.2298050Z,EQ-1,85.16,47.61
2026-05-09T19:12:01.2298050Z,EQ-2,99.61,48.78
2026-05-09T19:12:11.2298050Z,EQ-1,90.23,43.72
2026-05-09T19:12:21.2298050Z,EQ-3,95.86,42.83
2026-05-09T19:12:31.2298050Z,EQ-1,89.21,40.41
2026-05-09T19:12:41.2298050Z,EQ-1,97.01,42.62
2026-05-09T19:12:51.2298050Z,EQ-3,96.69,45.16
2026-05-09T19:13:01.2298050Z,EQ-3,96.78,49.30
2026-05-09T19:13:11.2298050Z,EQ-1,97.56,41.21
2026-05-09T19:13:21.2298050Z,EQ-4,90.34,47.26
2026-05-09T19:13:31.2298050Z,EQ-1,97.74,46.20
2026-05-09T19:13:41.2298050Z,EQ-1,85.21,40.28
2026-05-09T19:13:51.2298050Z,EQ-4,89.77,41.21
2026-05-09T19:14:01.2298050Z,EQ-2,99.37,41.48
2026-05-09T19:14:11.2298050Z,EQ-2,97.84,45.45
2026-05-09T19:14:21.2298050Z,EQ-2,93.01,48.12
2026-05-09T19:14:31.2298050Z,EQ-2,97.70,40.08
2026-05-09T19:14:41.2298050Z,EQ-2,98.40,44.70
2026-05-09T19:14:51.2298050Z,EQ-4,88.10,46.28
2026-05-09T19:15:01.2298050Z,EQ-2,98.41,49.35
2026-05-09T19:15:11.2298050Z,EQ-2,88.38,47.21
2026-05-09T19:15:21.2298050Z,EQ-1,99.26,42.96
2026-05-09T19:15:31.2298050Z,EQ-2,95.12,46.15
2026-05-09T19:15:41.2298050Z,EQ-2,96.87,43.21
2026-05-09T19:15:51.2298050Z,EQ-4,88.73,43.21
2026-05-09T19:16:01.2298050Z,EQ-1,91.94,43.68
2026-05-09T19:16:11.2298050Z,EQ-2,99.08,47.87
2026-05-09T19:16:21.2298050Z,EQ-1,90.78,45.71
2026-05-09T19:16:31.2298050Z,EQ-2,97.98,42.38
2026-05-09T19:16:41.2298050Z,EQ-1,97.32,49.30
2026-05-09T19:16:51.2298050Z,EQ-3,89.95,42.84
2026-05-09T19:17:01.2298050Z,EQ-4,95.89,40.26
2026-05-09T19:17:11.2298050Z,EQ-2,92.11,41.61
2026-05-09T19:17:21.2298050Z,EQ-3,87.20,47.63
2026-05-09T19:17:31.2298050Z,EQ-2,89.75,48.92
2026-05-09T19:17:41.2298050Z,EQ-4,92.92,46.77
2026-05-09T19:17:51.2298050Z,EQ-2,86.79,45.57
2026-05-09T19:18:01.2298050Z,EQ-2,95.51,49.05
2026-05-09T19:18:11.2298050Z,EQ-1,98.54,42.08
2026-05-09T19:18:21.2298050Z,EQ-3,98.48,49.63
2026-05-09T19:18:31.2298050Z,EQ-2,87.92,42.73
2026-05-09T19:18:41.2298050Z,EQ-4,89.19,44.23
2026-05-09T19:18:51.2298050Z,EQ-3,86.79,45.45
2026-05-09T19:19:01.2298050Z,EQ-4,94.35,43.60
2026-05-09T19:19:11.2298050Z,EQ-2,85.23,46.88
2026-05-09T19:19:21.2298050Z,EQ-2,89.00,46.23
2026-05-09T19:19:31.2298050Z,EQ-1,95.18,44.03
2026-05-09T19:19:41.2298050Z,EQ-2,97.78,46.51
2026-05-09T19:19:51.2298050Z,EQ-2,98.33,41.02
2026-05-09T19:20:01.2298050Z,EQ-4,99.45,45.02
2026-05-09T19:20:11.2298050Z,EQ-3,94.76,45.66
2026-05-09T19:20:21.2298050Z,EQ-4,92.77,41.38
2026-05-09T19:20:31.2298050Z,EQ-2,91.53,44.54
2026-05-09T19:20:41.2298050Z,EQ-3,92.20,45.23
2026-05-09T19:20:51.2298050Z,EQ-3,87.77,42.46
2026-05-09T19:21:01.2298050Z,EQ-1,97.88,47.06
2026-05-09T19:21:11.2298050Z,EQ-1,91.35,42.47
2026-05-09T19:21:21.2298050Z,EQ-1,98.35,42.87
2026-05-09T19:21:31.2298050Z,EQ-3,92.92,42.04
2026-05-09T19:21:41.2298050Z,EQ-4,99.44,42.58
2026-05-09T19:21:51.2298050Z,EQ-4,94.64,40.02
2026-05-09T19:22:01.2298050Z,EQ-4,89.41,43.29
2026-05-09T19:22:11.2298050Z,EQ-1,97.04,48.58
2026-05-09T19:22:21.2298050Z,EQ-1,94.59,44.64
2026-05-09T19:22:31.2298050Z,EQ-1,86.03,46.76
2026-05-09T19:22:41.2298050Z,EQ-3,91.82,44.99
2026-05-09T19:22:51.2298050Z,EQ-4,87.36,45.32
2026-05-09T19:23:01.2298050Z,EQ-4,86.92,48.46
2026-05-09T19:23:11.2298050Z,EQ-3,89.13,48.78
2026-05-09T19:23:21.2298050Z,EQ-1,94.35,44.91
2026-05-09T19:23:31.2298050Z,EQ-4,88.58,44.92
2026-05-09T19:23:41.2298050Z,EQ-2,94.39,47.12
2026-05-09T19:23:51.2298050Z,EQ-2,99.34,47.13
2026-05-09T19:24:01.2298050Z,EQ-4,93.92,47.56
2026-05-09T19:24:11.2298050Z,EQ-4,86.88,48.67
2026-05-09T19:24:21.2298050Z,EQ-2,88.01,41.37
2026-05-09T19:24:31.2298050Z,EQ-1,92.81,47.93
2026-05-09T19:24:41.2298050Z,EQ-1,95.18,49.25
2026-05-09T19:24:51.2298050Z,EQ-4,99.91,43.90
2026-05-09T19:25:01.2298050Z,EQ-3,89.42,42.02
2026-05-09T19:25:11.2298050Z,EQ-1,95.96,46.13
2026-05-09T19:25:21.2298050Z,EQ-1,97.57,49.32
2026-05-09T19:25:31.2298050Z,EQ-1,88.27,41.04
2026-05-09T19:25:41.2298050Z,EQ-1,95.88,42.78
2026-05-09T19:25:51.2298050Z,EQ-3,99.64,46.71
2026-05-09T19:26:01.2298050Z,EQ-2,91.50,45.86
2026-05-09T19:26:11.2298050Z,EQ-3,97.47,48.10
2026-05-09T19:26:21.2298050Z,EQ-4,93.71,47.96
2026-05-09T19:26:31.2298050Z,EQ-1,85.59,42.78
2026-05-09T19:26:41.2298050Z,EQ-1,92.82,49.80
2026-05-09T19:26:51.2298050Z,EQ-1,99.56,41.37
2026-05-09T19:27:01.2298050Z,EQ-3,90.92,46.78
2026-05-09T19:27:11.2298050Z,EQ-3,89.33,44.13
2026-05-09T19:27:21.2298050Z,EQ-3,88.59,44.77
2026-05-09T19:27:31.2298050Z,EQ-3,87.13,45.34
2026-05-09T19:27:41.2298050Z,EQ-3,91.44,41.15
2026-05-09T19:27:51.2298050Z,EQ-1,86.39,40.27
2026-05-09T19:28:01.2298050Z,EQ-3,94.13,45.06
2026-05-09T19:28:11.2298050Z,EQ-3,89.45,45.11
2026-05-09T19:28:21.2298050Z,EQ-4,87.19,48.07
2026-05-09T19:28:31.2298050Z,EQ-1,96.35,46.46
2026-05-09T19:28:41.2298050Z,EQ-1,98.57,41.23
2026-05-09T19:28:51.2298050Z,EQ-4,94.57,46.31
2026-05-09T19:29:01.2298050Z,EQ-3,94.39,49.26
2026-05-09T19:29:11.2298050Z,EQ-4,96.51,40.43
2026-05-09T19:29:21.2298050Z,EQ-3,91.97,43.07
2026-05-09T19:29:31.2298050Z,EQ-3,95.62,46.88
2026-05-09T19:29:41.2298050Z,EQ-2,91.98,48.67
2026-05-09T19:29:51.2298050Z,EQ-2,91.06,44.97
2026-05-09T19:30:01.2298050Z,EQ-2,92.01,45.55
2026-05-09T19:30:11.2298050Z,EQ-2,98.75,47.47
2026-05-09T19:30:21.2298050Z,EQ-1,93.92,45.72
2026-05-09T19:30:31.2298050Z,EQ-3,91.23,45.70
2026-05-09T19:30:41.2298050Z,EQ-4,87.19,45.35
2026-05-09T19:30:51.2298050Z,EQ-2,88.08,44.39
2026-05-09T19:31:01.2298050Z,EQ-1,88.54,49.61
2026-05-09T19:31:11.2298050Z,EQ-4,98.57,49.69
2026-05-09T19:31:21.2298050Z,EQ-2,87.66,47.08
2026-05-09T19:31:31.2298050Z,EQ-1,91.42,48.18
2026-05-09T19:31:41.2298050Z,EQ-2,98.69,46.45
2026-05-09T19:31:51.2298050Z,EQ-1,99.80,45.61
2026-05-09T19:32:01.2298050Z,EQ-3,92.10,48.31
2026-05-09T19:32:11.2298050Z,EQ-1,91.89,48.37
2026-05-09T19:32:21.2298050Z,EQ-2,98.86,49.84
2026-05-09T19:32:31.2298050Z,EQ-2,87.64,45.81
2026-05-09T19:32:41.2298050Z,EQ-2,88.28,45.57
2026-05-09T19:32:51.2298050Z,EQ-1,92.58,48.05
2026-05-09T19:33:01.2298050Z,EQ-3,89.46,49.40
2026-05-09T19:33:11.2298050Z,EQ-2,90.43,42.25
2026-05-09T19:33:21.2298050Z,EQ-1,99.25,49.45
2026-05-09T19:33:31.2298050Z,EQ-2,90.82,43.64
2026-05-09T19:33:41.2298050Z,EQ-1,86.65,42.99
2026-05-09T19:33:51.2298050Z,EQ-2,90.70,40.07
2026-05-09T19:34:01.2298050Z,EQ-4,91.55,42.87
2026-05-09T19:34:11.2298050Z,EQ-3,87.64,41.33
2026-05-09T19:34:21.2298050Z,EQ-4,93.84,43.95
2026-05-09T19:34:31.2298050Z,EQ-3,95.34,42.94
2026-05-09T19:34:41.2298050Z,EQ-1,85.16,40.49
2026-05-09T19:34:51.2298050Z,EQ-1,92.61,45.31
2026-05-09T19:35:01.2298050Z,EQ-4,89.01,49.39
2026-05-09T19:35:11.2298050Z,EQ-4,88.63,41.23
2026-05-09T19:35:21.2298050Z,EQ-1,85.39,46.48
2026-05-09T19:35:31.2298050Z,EQ-1,94.55,44.36
2026-05-09T19:35:41.2298050Z,EQ-2,96.61,41.43
2026-05-09T19:35:51.2298050Z,EQ-4,96.86,46.88
2026-05-09T19:36:01.2298050Z,EQ-2,88.17,47.35
2026-05-09T19:36:11.2298050Z,EQ-4,91.97,40.64
2026-05-09T19:36:21.2298050Z,EQ-3,85.74,44.57
2026-05-09T19:36:31.2298050Z,EQ-2,94.01,43.91
2026-05-09T19:36:41.2298050Z,EQ-1,91.48,42.11
2026-05-09T19:36:51.2298050Z,EQ-3,98.39,44.49
2026-05-09T19:37:01.2298050Z,EQ-4,97.47,44.45
2026-05-09T19:37:11.2298050Z,EQ-1,95.14,48.77
2026-05-09T19:37:21.2298050Z,EQ-2,91.72,43.90
2026-05-09T19:37:31.2298050Z,EQ-1,97.12,48.43
2026-05-09T19:37:41.2298050Z,EQ-1,93.92,44.63
2026-05-09T19:37:51.2298050Z,EQ-4,86.79,42.78
2026-05-09T19:38:01.2298050Z,EQ-3,97.18,47.06
2026-05-09T19:38:11.2298050Z,EQ-2,96.98,47.41
2026-05-09T19:38:21.2298050Z,EQ-2,96.96,43.94
2026-05-09T19:38:31.2298050Z,EQ-1,89.13,42.14
2026-05-09T19:38:41.2298050Z,EQ-2,93.24,45.77
2026-05-09T19:38:51.2298050Z,EQ-2,99.53,47.86
2026-05-09T19:39:01.2298050Z,EQ-3,99.34,41.25
2026-05-09T19:39:11.2298050Z,EQ-3,88.65,46.39
2026-05-09T19:39:21.2298050Z,EQ-3,91.36,40.48
2026-05-09T19:39:31.2298050Z,EQ-4,88.72,42.58
2026-05-09T19:39:41.2298050Z,EQ-2,88.98,49.99
2026-05-09T19:39:51.2298050Z,EQ-1,90.80,40.86
2026-05-09T19:40:01.2298050Z,EQ-4,96.00,47.93
2026-05-09T19:40:11.2298050Z,EQ-4,89.75,44.60
2026-05-09T19:40:21.2298050Z,EQ-4,88.90,43.67
2026-05-09T19:40:31.2298050Z,EQ-1,98.86,43.46
2026-05-09T19:40:41.2298050Z,EQ-4,94.84,49.17
2026-05-09T19:40:51.2298050Z,EQ-3,87.92,49.13
2026-05-09T19:41:01.2298050Z,EQ-3,87.05,43.30
2026-05-09T19:41:11.2298050Z,EQ-3,88.76,49.72
2026-05-09T19:41:21.2298050Z,EQ-4,97.99,49.46
2026-05-09T19:41:31.2298050Z,EQ-3,87.70,49.55
2026-05-09T19:41:41.2298050Z,EQ-4,92.12,45.31
2026-05-09T19:41:51.2298050Z,EQ-2,85.25,43.47
2026-05-09T19:42:01.2298050Z,EQ-2,86.91,45.61
2026-05-09T19:42:11.2298050Z,EQ-1,99.58,47.06
2026-05-09T19:42:21.2298050Z,EQ-3,95.98,42.66
2026-05-09T19:42:31.2298050Z,EQ-4,88.17,45.43
2026-05-09T19:42:41.2298050Z,EQ-3,90.86,47.47
2026-05-09T19:42:51.2298050Z,EQ-3,90.71,45.74
2026-05-09T19:43:01.2298050Z,EQ-1,96.45,45.37
2026-05-09T19:43:11.2298050Z,EQ-4,85.51,46.83
2026-05-09T19:43:21.2298050Z,EQ-4,99.29,43.77
2026-05-09T19:43:31.2298050Z,EQ-4,99.35,47.21
2026-05-09T19:43:41.2298050Z,EQ-3,99.61,47.43
2026-05-09T19:43:51.2298050Z,EQ-4,85.43,42.28
2026-05-09T19:44:01.2298050Z,EQ-3,91.56,41.42
2026-05-09T19:44:11.2298050Z,EQ-2,97.54,46.40
2026-05-09T19:44:21.2298050Z,EQ-1,99.14,40.90
2026-05-09T19:44:31.2298050Z,EQ-1,95.08,44.04
2026-05-09T19:44:41.2298050Z,EQ-3,86.57,44.06
2026-05-09T19:44:51.2298050Z,EQ-4,96.43,49.26
2026-05-09T19:45:01.2298050Z,EQ-4,98.63,47.41
2026-05-09T19:45:11.2298050Z,EQ-2,100.00,42.74
2026-05-09T19:45:21.2298050Z,EQ-3,86.88,47.25
2026-05-09T19:45:31.2298050Z,EQ-3,87.80,46.22
2026-05-09T19:45:41.2298050Z,EQ-1,88.70,42.00
2026-05-09T19:45:51.2298050Z,EQ-4,85.29,42.04
2026-05-09T19:46:01.2298050Z,EQ-1,88.80,43.65
2026-05-09T19:46:11.2298050Z,EQ-4,90.52,46.62
2026-05-09T19:46:21.2298050Z,EQ-3,87.66,43.42
2026-05-09T19:46:31.2298050Z,EQ-2,85.23,48.36
2026-05-09T19:46:41.2298050Z,EQ-3,94.32,42.14
2026-05-09T19:46:51.2298050Z,EQ-4,90.61,40.18
2026-05-09T19:47:01.2298050Z,EQ-3,93.24,49.05
2026-05-09T19:47:11.2298050Z,EQ-3,86.61,46.49
2026-05-09T19:47:21.2298050Z,EQ-4,92.05,41.38
2026-05-09T19:47:31.2298050Z,EQ-1,92.66,41.37
2026-05-09T19:47:41.2298050Z,EQ-3,94.91,48.81
2026-05-09T19:47:51.2298050Z,EQ-4,89.34,44.18
2026-05-09T19:48:01.2298050Z,EQ-4,88.71,40.69
2026-05-09T19:48:11.2298050Z,EQ-4,95.68,48.77
2026-05-09T19:48:21.2298050Z,EQ-1,86.83,46.46
2026-05-09T19:48:31.2298050Z,EQ-4,87.62,40.29
2026-05-09T19:48:41.2298050Z,EQ-1,93.36,46.51
2026-05-09T19:48:51.2298050Z,EQ-4,95.13,41.11
2026-05-09T19:49:01.2298050Z,EQ-4,90.28,42.96
2026-05-09T19:49:11.2298050Z,EQ-4,92.88,45.70
2026-05-09T19:49:21.2298050Z,EQ-2,92.74,49.95
2026-05-09T19:49:31.2298050Z,EQ-1,90.42,45.77
2026-05-09T19:49:41.2298050Z,EQ-4,91.14,48.94
2026-05-09T19:49:51.2298050Z,EQ-3,92.72,40.11
2026-05-09T19:50:01.2298050Z,EQ-4,92.76,40.14
2026-05-09T19:50:11.2298050Z,EQ-3,94.73,46.91
2026-05-09T19:50:21.2298050Z,EQ-2,97.61,45.91
2026-05-09T19:50:31.2298050Z,EQ-3,98.67,42.47
2026-05-09T19:50:41.2298050Z,EQ-2,91.17,49.30
2026-05-09T19:50:51.2298050Z,EQ-4,95.55,49.45
2026-05-09T19:51:01.2298050Z,EQ-4,91.61,46.28
2026-05-09T19:51:11.2298050Z,EQ-1,91.47,45.35
2026-05-09T19:51:21.2298050Z,EQ-4,94.79,42.01
2026-05-09T19:51:31.2298050Z,EQ-4,89.15,43.10
2026-05-09T19:51:41.2298050Z,EQ-2,98.14,45.41
2026-05-09T19:51:51.2298050Z,EQ-4,91.99,45.67
2026-05-09T19:52:01.2298050Z,EQ-4,98.59,43.98
2026-05-09T19:52:11.2298050Z,EQ-4,90.67,41.71
2026-05-09T19:52:21.2298050Z,EQ-3,88.86,45.61
2026-05-09T19:52:31.2298050Z,EQ-2,91.27,43.82
2026-05-09T19:52:41.2298050Z,EQ-1,93.14,44.73
2026-05-09T19:52:51.2298050Z,EQ-3,93.16,44.48
2026-05-09T19:53:01.2298050Z,EQ-4,89.06,44.64
2026-05-09T19:53:11.2298050Z,EQ-4,89.91,47.63
2026-05-09T19:53:21.2298050Z,EQ-3,98.98,45.28
2026-05-09T19:53:31.2298050Z,EQ-1,86.78,43.52
2026-05-09T19:53:41.2298050Z,EQ-1,85.64,43.99
